year_idx,plot_id,plot_name,region_group,lai_total,cc_total,biomass_ag_t_ha,adult_density_ha,sapling_density_ha,sw_top_mean,sw_sub_mean,al_floor_mean,di_annual_mean,GDD_deciduous,GDD_evergreen,T_winter,trees_died,saplings_died,mortality_rate_pct,tree_age_max,tree_age_mean,sapling_age_max,sapling_age_mean,herb_biomass_kg,herb_lai_mean,saplings_established,trees_recruited,trees_stressed,saplings_stressed,f_env_tree_mean,f_env_sapling_mean
39,2,"SW3","LL",8.418,1.000,202.266,2744.444,2311.111,0.000,166.239,0.090,0.206,1227.542,1276.637,-2.490,1,32,0.403,39,32.336,19,5.058,67.914,0.441,47,3,8,10,0.279,0.270
40,0,"SW1","LL",12.707,1.000,1190.536,6622.222,0.000,102.255,320.000,0.005,0.000,1009.596,1024.410,-3.427,6,0,0.997,40,37.136,0,0.000,88.983,0.577,0,0,44,0,0.316,0.000
40,1,"SW2","LL",11.980,1.000,800.889,4577.778,0.000,0.000,241.004,0.006,0.067,1060.229,1086.948,-3.487,4,0,0.962,40,36.854,0,0.000,86.140,0.559,0,0,34,0,0.309,0.000
40,2,"SW3","LL",8.481,1.000,214.321,2755.556,2611.111,0.000,157.485,0.075,0.144,1122.819,1148.639,-2.757,1,8,0.402,40,33.242,16,5.102,68.702,0.446,37,2,22,52,0.191,0.208
41,0,"SW1","LL",12.793,1.000,1304.899,6488.889,0.000,131.555,320.000,0.005,0.000,1118.952,1161.313,-2.493,12,0,2.013,41,38.188,0,0.000,88.983,0.577,0,0,36,0,0.383,0.000
41,1,"SW2","LL",13.045,1.000,869.754,4555.556,0.000,0.000,219.134,0.006,0.070,1130.175,1155.518,-3.820,2,0,0.485,41,37.863,0,0.000,86.140,0.559,0,0,31,0,0.350,0.000
41,2,"SW3","LL",8.289,1.000,211.727,2600.000,2300.000,0.000,154.182,0.066,0.285,1133.363,1169.581,-3.190,18,30,7.143,41,34.128,16,5.667,68.702,0.446,6,4,207,125,0.049,0.104
42,0,"SW1","LL",12.811,1.000,1428.323,6433.333,0.000,159.767,320.000,0.005,0.000,1118.952,1161.313,-2.493,5,0,0.856,42,39.209,0,0.000,88.983,0.577,0,0,36,0,0.381,0.000
42,1,"SW2","LL",11.580,1.000,887.883,4477.778,0.000,0.000,165.856,0.005,0.187,1131.065,1165.352,-3.487,7,0,1.707,42,38.958,0,0.000,86.140,0.559,0,0,400,0,0.060,0.000
42,2,"SW3","LL",7.665,1.000,195.032,2355.556,1988.889,0.000,122.041,0.068,0.398,1153.100,1180.918,-4.190,24,26,10.169,42,34.939,17,6.721,68.702,0.446,0,2,186,136,0.039,0.051
43,0,"SW1","LL",12.492,1.000,1543.963,6344.444,0.000,138.699,320.000,0.005,0.000,1084.222,1113.685,-3.527,8,0,1.382,43,40.217,0,0.000,88.983,0.577,0,0,31,0,0.359,0.000
43,1,"SW2","LL",12.939,1.000,945.998,4400.000,0.000,0.000,195.671,0.006,0.093,1152.991,1187.700,-3.387,7,0,1.737,43,40.038,0,0.000,86.140,0.559,0,0,20,0,0.309,0.000
43,2,"SW3","LL",6.544,1.000,164.015,2044.444,1022.222,0.000,158.083,0.080,0.284,1087.609,1129.120,-2.724,29,92,13.615,43,35.348,17,7.804,67.699,0.439,6,1,157,10,0.050,0.195
44,0,"SW1","LL",12.915,1.000,1675.406,6288.889,0.000,114.709,320.000,0.005,0.000,1103.392,1155.559,-3.293,5,0,0.876,44,41.237,0,0.000,88.983,0.577,0,0,35,0,0.381,0.000
44,1,"SW2","LL",12.255,1.000,1029.017,4355.556,0.000,0.000,226.192,0.005,0.060,1101.339,1151.874,-2.720,4,0,1.010,44,41.074,0,0.000,86.140,0.559,0,0,20,0,0.357,0.000
44,2,"SW3","LL",7.343,1.000,179.612,2055.556,2511.111,0.000,194.892,0.139,0.108,1251.469,1289.713,-2.624,1,5,0.538,44,36.114,18,3.996,68.232,0.443,141,2,0,1,0.409,0.409
45,0,"SW1","LL",12.123,1.000,1787.726,6244.444,0.000,150.320,320.000,0.005,0.000,1010.264,1025.769,-3.593,4,0,0.707,45,42.249,0,0.000,88.983,0.577,0,0,43,0,0.310,0.000
45,1,"SW2","LL",12.618,1.000,1107.369,4322.222,0.000,0.000,215.639,0.005,0.084,1121.897,1151.970,-3.987,3,0,0.765,45,42.108,0,0.000,86.140,0.559,0,0,22,0,0.336,0.000
45,2,"SW3","LL",6.618,1.000,170.548,1844.444,2788.889,0.000,151.442,0.117,0.240,1251.469,1289.713,-2.624,20,2,10.753,45,36.892,19,4.494,68.610,0.445,28,1,136,115,0.070,0.164
46,0,"SW1","LL",12.682,1.000,1906.338,6133.333,0.000,145.131,320.000,0.005,0.000,1044.039,1068.018,-3.760,10,0,1.779,46,43.297,0,0.000,88.983,0.577,0,0,33,0,0.348,0.000
46,1,"SW2","LL",12.406,1.000,1192.268,4300.000,0.000,0.000,211.834,0.005,0.070,1060.581,1091.366,-3.220,2,0,0.514,46,43.129,0,0.000,86.140,0.559,0,0,26,0,0.328,0.000
46,2,"SW3","LL",7.037,1.000,179.870,1866.667,3188.889,0.000,162.548,0.142,0.178,1124.632,1150.218,-2.924,0,9,0.000,46,37.583,20,4.585,69.449,0.451,47,2,3,58,0.232,0.211
47,0,"SW1","LL",12.103,1.000,2030.924,6066.667,0.000,130.634,320.000,0.005,0.000,1014.204,1040.381,-3.493,6,0,1.087,47,44.333,0,0.000,88.983,0.577,0,0,33,0,0.328,0.000
47,1,"SW2","LL",12.399,1.000,1272.188,4222.222,0.000,0.000,205.469,0.005,0.101,1121.897,1151.970,-3.987,7,0,1.809,47,44.205,0,0.000,86.140,0.559,0,0,20,0,0.311,0.000
47,2,"SW3","LL",7.635,1.000,196.203,1877.778,3744.444,0.000,170.213,0.127,0.173,1227.542,1276.637,-2.490,1,42,0.588,47,38.284,21,4.252,67.499,0.438,94,2,0,21,0.355,0.296
48,0,"SW1","LL",12.798,1.000,2168.779,6033.333,0.000,142.457,320.000,0.005,0.000,1044.565,1071.677,-3.760,3,0,0.549,48,45.339,0,0.000,88.983,0.577,0,0,30,0,0.352,0.000
48,1,"SW2","LL",12.264,1.000,1346.092,4188.889,0.000,0.000,181.150,0.005,0.143,1130.175,1155.518,-3.820,3,0,0.789,48,45.252,0,0.000,86.140,0.559,0,0,25,0,0.266,0.000
48,2,"SW3","LL",6.802,1.000,183.596,1711.111,3688.889,0.000,132.600,0.108,0.369,1245.611,1307.061,-2.157,16,17,9.412,48,38.942,22,5.084,67.499,0.438,13,1,125,248,0.058,0.074
49,0,"SW1","LL",12.346,1.000,2314.065,5977.778,0.000,70.962,320.000,0.005,0.000,1038.175,1056.183,-4.860,5,0,0.921,49,46.366,0,0.000,88.983,0.577,0,0,30,0,0.336,0.000
49,1,"SW2","LL",12.190,1.000,1413.140,4155.556,0.000,0.000,183.419,0.005,0.149,1101.339,1151.874,-2.720,3,0,0.796,49,46.281,0,0.000,86.140,0.559,0,0,24,0,0.240,0.000
49,2,"SW3","LL",7.150,1.000,192.421,1733.333,3700.000,0.000,147.361,0.155,0.207,1186.869,1232.809,-3.324,0,25,0.000,49,39.667,23,5.565,68.056,0.442,28,2,5,93,0.214,0.196
50,0,"SW1","LL",13.390,1.000,2497.135,5955.556,0.000,2.219,287.861,0.005,0.043,1126.290,1169.782,-2.827,2,0,0.372,50,47.381,0,0.000,88.983,0.577,0,0,26,0,0.399,0.000
50,1,"SW2","LL",12.317,1.000,1496.916,4144.444,0.000,0.000,198.444,0.005,0.114,1121.897,1151.970,-3.987,1,0,0.267,50,47.295,0,0.000,86.140,0.559,0,0,23,0,0.286,0.000
50,2,"SW3","LL",6.763,1.000,186.464,1666.667,2888.889,0.000,167.535,0.143,0.252,1238.749,1273.723,-2.490,7,93,4.459,50,40.327,20,5.938,69.322,0.450,21,1,115,99,0.083,0.183
51,0,"SW1","LL",12.598,1.000,2647.817,5900.000,0.000,0.000,225.074,0.005,0.080,1038.175,1056.183,-4.860,5,0,0.933,51,48.411,0,0.000,88.983,0.577,0,0,38,0,0.287,0.000
51,1,"SW2","LL",11.870,1.000,1551.129,4111.111,0.000,0.000,173.438,0.005,0.188,1066.317,1094.530,-3.587,3,0,0.804,51,48.314,0,0.000,86.140,0.559,0,0,41,0,0.172,0.000
51,2,"SW3","LL",7.542,1.000,205.758,1688.889,4966.667,0.000,213.086,0.163,0.066,1129.514,1167.460,-2.824,0,7,0.000,51,40.954,21,4.336,68.059,0.442,196,2,5,12,0.423,0.436
52,0,"SW1","LL",12.890,1.000,2750.655,5833.333,0.000,0.000,186.096,0.005,0.135,1084.222,1113.685,-3.527,6,0,1.130,52,49.442,0,0.000,88.983,0.577,0,0,44,0,0.192,0.000
52,1,"SW2","LL",12.352,1.000,1627.737,4088.889,0.000,0.000,164.417,0.005,0.151,1126.438,1188.377,-3.520,2,0,0.541,52,49.348,0,0.000,86.140,0.559,0,0,22,0,0.257,0.000
52,2,"SW3","LL",7.463,1.000,219.802,1733.333,5600.000,0.000,174.064,0.143,0.205,1200.685,1242.915,-3.057,1,15,0.637,52,41.224,19,4.548,67.486,0.438,77,5,6,81,0.254,0.269
53,0,"SW1","LL",12.809,1.000,2914.459,5811.111,0.000,0.000,206.702,0.006,0.082,1044.565,1071.677,-3.760,2,0,0.381,53,50.457,0,0.000,88.983,0.577,0,0,44,0,0.304,0.000
53,1,"SW2","LL",11.704,1.000,1670.480,4044.444,0.000,0.000,163.965,0.005,0.183,1064.768,1087.091,-3.120,4,0,1.087,53,50.387,0,0.000,86.140,0.559,0,0,58,0,0.131,0.000
53,2,"SW3","LL",7.883,1.000,234.141,1722.222,6155.556,0.000,163.372,0.133,0.172,1186.869,1232.809,-3.324,1,8,0.641,53,42.329,20,5.054,67.778,0.440,58,0,4,101,0.279,0.269
54,0,"SW1","LL",11.912,1.000,3047.499,5755.556,0.000,0.000,222.034,0.005,0.021,1010.264,1025.769,-3.593,5,0,0.956,54,51.475,0,0.000,88.983,0.577,0,0,40,0,0.292,0.000
54,1,"SW2","LL",12.204,1.000,1730.513,3988.889,0.000,0.000,194.234,0.005,0.165,1166.770,1216.700,-2.220,5,0,1.374,54,51.429,0,0.000,86.140,0.559,0,0,28,0,0.207,0.000
54,2,"SW3","LL",7.740,1.000,238.052,1822.222,5566.667,0.000,142.670,0.121,0.275,1251.469,1289.713,-2.624,0,77,0.000,54,41.610,21,5.467,68.550,0.445,33,9,116,221,0.127,0.171
55,0,"SW1","LL",14.300,1.000,3248.402,5700.000,0.000,0.000,258.168,0.005,0.036,1079.024,1134.870,-3.793,5,0,0.965,55,52.487,0,0.000,88.983,0.577,0,0,30,0,0.382,0.000
55,1,"SW2","LL",12.095,1.000,1823.848,3955.556,0.000,0.000,234.193,0.005,0.116,1167.956,1199.186,-3.287,3,0,0.836,55,52.489,0,0.000,86.140,0.559,0,0,14,0,0.297,0.000
55,2,"SW3","LL",7.706,1.000,236.669,1777.778,5588.889,0.000,165.533,0.118,0.265,1238.749,1273.723,-2.490,4,32,2.439,55,42.656,22,6.060,68.881,0.447,34,0,111,198,0.097,0.179
56,0,"SW1","LL",15.047,1.000,3477.363,5622.222,0.000,0.000,226.503,0.005,0.053,1110.840,1146.142,-3.160,7,0,1.365,56,53.514,0,0.000,88.983,0.577,0,0,39,0,0.327,0.000
56,1,"SW2","LL",12.849,1.000,1942.717,3933.333,0.000,2.419,280.179,0.005,0.036,1101.339,1151.874,-2.720,2,0,0.562,56,53.486,0,0.000,86.140,0.559,0,0,7,0,0.393,0.000
56,2,"SW3","LL",8.246,1.000,252.249,1811.111,5655.556,0.000,180.438,0.119,0.187,1202.047,1248.196,-2.457,0,49,0.000,56,43.074,23,6.297,64.442,0.418,58,3,3,24,0.323,0.294
57,0,"SW1","LL",11.502,1.000,3598.329,5544.444,0.000,2.005,241.908,0.005,0.017,976.546,1005.862,-3.393,7,0,1.383,57,54.549,0,0.000,88.983,0.577,0,0,78,0,0.239,0.000
57,1,"SW2","LL",12.184,1.000,2066.742,3888.889,0.000,0.000,277.678,0.006,0.068,1060.229,1086.948,-3.487,4,0,1.130,57,54.529,0,0.000,86.140,0.559,0,0,11,0,0.352,0.000
57,2,"SW3","LL",7.980,1.000,255.129,1800.000,5466.667,0.000,129.290,0.109,0.308,1159.037,1194.513,-3.090,2,27,1.220,57,43.914,24,7.238,64.961,0.422,11,1,115,248,0.086,0.129
58,0,"SW1","LL",14.924,1.000,3803.980,5444.444,0.000,2.117,297.500,0.006,0.071,1099.881,1146.366,-3.193,9,0,1.804,58,55.590,0,0.000,88.983,0.577,0,0,23,0,0.368,0.000
58,1,"SW2","LL",13.074,1.000,2210.553,3888.889,0.000,0.000,229.847,0.005,0.113,1174.676,1224.808,-2.554,0,0,0.000,58,55.529,0,0.000,86.140,0.559,0,0,9,0,0.389,0.000
58,2,"SW3","LL",7.307,1.000,243.265,1744.444,4000.000,0.000,130.388,0.108,0.317,1251.469,1289.713,-2.624,7,145,4.268,58,44.140,25,7.161,65.679,0.426,15,2,106,113,0.102,0.181
59,0,"SW1","LL",11.431,1.000,3949.039,5388.889,0.000,1.888,299.247,0.005,0.000,1009.596,1024.410,-3.427,5,0,1.020,59,56.629,0,0.000,88.983,0.577,0,0,61,0,0.265,0.000
59,1,"SW2","LL",11.772,1.000,2309.992,3855.556,0.000,0.020,226.839,0.005,0.090,1020.932,1055.034,-3.120,3,0,0.857,59,56.562,0,0.000,86.140,0.559,0,0,19,0,0.268,0.000
59,2,"SW3","LL",6.868,1.000,230.639,1688.889,3755.556,0.000,141.889,0.131,0.259,1132.313,1160.851,-2.724,10,81,6.173,59,43.612,24,6.917,64.906,0.421,64,5,93,14,0.139,0.263
60,0,"SW1","LL",14.425,1.000,4170.582,5333.333,0.000,13.928,310.959,0.006,0.041,1084.873,1133.915,-3.093,5,0,1.031,60,57.650,0,0.000,88.983,0.577,0,0,19,0,0.364,0.000
60,1,"SW2","LL",13.279,1.000,2455.421,3855.556,0.000,0.054,281.871,0.005,0.093,1075.352,1110.574,-3.554,0,0,0.000,60,57.562,0,0.000,86.140,0.559,0,0,11,0,0.379,0.000
60,2,"SW3","LL",5.162,1.000,176.188,1400.000,3900.000,0.000,127.655,0.152,0.348,1153.100,1180.918,-4.190,29,12,18.710,60,41.317,25,7.407,64.906,0.421,28,3,67,78,0.142,0.196
61,0,"SW1","LL",11.414,1.000,4332.252,5300.000,0.000,45.840,316.459,0.005,0.026,1014.204,1040.381,-3.493,3,0,0.625,61,58.669,0,0.000,88.983,0.577,0,0,44,0,0.278,0.000
61,1,"SW2","LL",13.361,1.000,2639.439,3844.444,0.000,0.000,260.519,0.005,0.070,1126.438,1188.377,-3.520,1,0,0.288,61,58.578,0,0.000,86.140,0.559,0,0,14,0,0.393,0.000
61,2,"SW3","LL",3.984,1.000,139.410,1211.111,5611.111,0.000,121.936,0.261,0.314,1227.542,1276.637,-2.490,22,14,16.794,61,38.394,26,5.834,63.430,0.412,173,5,42,92,0.216,0.262
62,0,"SW1","LL",13.428,1.000,4550.646,5277.778,0.000,35.908,320.000,0.006,0.000,1084.222,1113.685,-3.527,2,0,0.419,62,59.680,0,0.000,88.983,0.577,0,0,22,0,0.351,0.000
62,1,"SW2","LL",13.710,1.000,2795.801,3833.333,0.000,0.000,231.933,0.005,0.081,1169.031,1195.578,-2.887,1,0,0.289,62,59.588,0,0.000,86.140,0.559,0,0,30,0,0.279,0.000
62,2,"SW3","LL",3.037,1.000,111.304,1144.444,7133.333,0.000,122.777,0.375,0.267,1159.037,1194.513,-3.090,17,25,14.167,62,33.573,27,5.137,68.339,0.443,173,11,25,72,0.321,0.297
63,0,"SW1","LL",11.324,1.000,4721.962,5222.222,0.000,32.618,316.956,0.005,0.000,1014.230,1036.611,-3.760,5,0,1.053,63,60.706,0,0.000,88.983,0.577,0,0,29,0,0.298,0.000
63,1,"SW2","LL",13.549,1.000,2969.262,3788.889,0.000,0.000,248.783,0.005,0.071,1121.897,1151.970,-3.987,4,0,1.159,63,60.639,0,0.000,86.140,0.559,0,0,28,0,0.328,0.000
63,2,"SW3","LL",2.887,1.000,104.277,1144.444,11455.556,0.000,166.024,0.479,0.217,1238.749,1273.723,-2.490,8,16,7.207,63,31.524,20,4.024,77.445,0.503,413,8,16,25,0.378,0.369
64,0,"SW1","LL",14.795,1.000,4962.373,5155.556,0.000,30.986,320.000,0.006,0.000,1133.869,1157.219,-3.293,6,0,1.277,64,61.733,0,0.000,88.983,0.577,0,0,14,0,0.383,0.000
64,1,"SW2","LL",11.725,1.000,3101.349,3755.556,0.000,0.000,234.480,0.005,0.024,1056.260,1075.662,-3.320,3,0,0.880,64,61.683,0,0.000,86.140,0.559,0,0,33,0,0.306,0.000
64,2,"SW3","LL",3.298,1.000,113.328,1222.222,17655.556,0.000,257.793,0.529,0.000,1122.819,1148.639,-2.757,0,31,0.000,64,31.555,21,3.464,93.526,0.607,596,7,3,17,0.489,0.479
65,0,"SW1","LL",12.409,1.000,5160.098,5133.333,0.000,1.601,290.710,0.005,0.071,1044.039,1068.018,-3.760,2,0,0.431,65,62.747,0,0.000,88.983,0.577,0,0,41,0,0.280,0.000
65,1,"SW2","LL",11.997,1.000,3234.703,3688.889,0.000,0.000,256.606,0.006,0.018,1056.260,1075.662,-3.320,6,0,1.775,65,62.762,0,0.000,86.140,0.559,0,0,18,0,0.345,0.000
65,2,"SW3","LL",3.777,1.000,125.020,1288.889,20811.111,0.012,268.502,0.500,0.047,1201.252,1267.400,-2.424,0,29,0.000,65,31.750,22,3.837,84.449,0.548,319,6,4,57,0.503,0.481
66,0,"SW1","LL",11.911,1.000,5340.019,5077.778,0.000,0.000,244.632,0.005,0.077,1019.085,1037.563,-3.393,5,0,1.082,66,63.761,0,0.000,88.983,0.577,0,0,17,0,0.304,0.000
66,1,"SW2","LL",11.568,1.000,3362.380,3655.556,0.000,9.240,282.912,0.005,0.000,1020.932,1055.034,-3.120,3,0,0.904,66,63.772,0,0.000,86.140,0.559,0,0,19,0,0.331,0.000
66,2,"SW3","LL",4.010,1.000,135.416,1355.556,21766.667,0.000,257.559,0.468,0.037,1132.313,1160.851,-2.724,1,25,0.813,66,31.934,23,4.559,85.264,0.553,118,7,7,139,0.454,0.390
67,0,"SW1","LL",13.699,1.000,5553.145,5033.333,0.000,0.483,259.069,0.005,0.063,1054.777,1099.414,-2.993,4,0,0.875,67,64.775,0,0.000,88.983,0.577,0,0,13,0,0.337,0.000
67,1,"SW2","LL",14.386,1.000,3566.320,3644.444,0.000,16.765,308.852,0.005,0.048,1131.066,1194.524,-2.687,1,0,0.304,67,64.784,0,0.000,86.140,0.559,0,0,15,0,0.403,0.000
67,2,"SW3","LL",4.578,1.000,148.033,1555.556,21477.778,0.000,219.144,0.439,0.059,1161.045,1200.432,-3.090,2,74,1.408,67,30.771,24,5.276,72.814,0.472,68,20,5,176,0.527,0.363
68,0,"SW1","LL",18.339,1.000,5848.814,4988.889,0.000,0.000,244.734,0.004,0.096,1126.290,1169.782,-2.827,4,0,0.883,68,65.791,0,0.000,88.983,0.577,0,0,14,0,0.339,0.000
68,1,"SW2","LL",13.653,1.000,3768.744,3566.667,0.000,21.835,315.688,0.005,0.000,1152.991,1187.700,-3.387,7,0,2.134,68,65.857,0,0.000,86.140,0.559,0,0,18,0,0.361,0.000
68,2,"SW3","LL",5.167,1.000,160.420,1655.556,20711.111,0.000,170.509,0.400,0.129,1199.607,1231.657,-3.424,1,105,0.667,68,30.819,23,5.959,74.122,0.481,46,10,5,279,0.434,0.281
69,0,"SW1","LL",21.495,1.000,6115.425,4944.444,0.000,0.000,234.695,0.003,0.086,1083.996,1140.797,-2.960,4,0,0.891,69,66.809,0,0.000,88.983,0.577,0,0,119,0,0.211,0.000
69,1,"SW2","LL",13.330,1.000,3971.321,3544.444,0.000,5.627,287.527,0.005,0.048,1130.175,1155.518,-3.820,2,0,0.623,69,66.868,0,0.000,86.140,0.559,0,0,21,0,0.353,0.000
69,2,"SW3","LL",5.115,1.000,163.613,1688.889,19777.778,0.000,131.412,0.373,0.277,1202.047,1248.196,-2.457,1,108,0.654,69,31.204,24,6.746,65.609,0.426,28,4,25,886,0.288,0.144
70,0,"SW1","LL",13.436,1.000,6229.124,4900.000,0.000,1.698,292.020,0.002,0.002,1010.264,1025.769,-3.593,4,0,0.899,70,67.832,0,0.000,88.983,0.577,0,0,150,0,0.186,0.000
70,1,"SW2","LL",13.152,1.000,4140.387,3500.000,0.000,0.000,208.255,0.005,0.094,1158.172,1198.606,-2.887,4,0,1.254,70,67.908,0,0.000,86.140,0.559,0,0,26,0,0.334,0.000
70,2,"SW3","LL",5.058,1.000,158.238,1688.889,17744.444,0.000,123.791,0.372,0.270,1159.037,1194.513,-3.090,5,210,3.185,70,30.895,22,7.569,69.611,0.452,32,5,24,862,0.273,0.131
71,0,"SW1","LL",20.133,1.000,6480.372,4866.667,0.000,14.253,310.339,0.003,0.007,1079.024,1134.870,-3.793,3,0,0.680,71,68.842,0,0.000,88.983,0.577,0,0,101,0,0.269,0.000
71,1,"SW2","LL",12.842,1.000,4239.138,3433.333,0.000,0.000,190.959,0.005,0.154,1131.066,1194.524,-2.687,6,0,1.905,71,68.945,0,0.000,86.140,0.559,0,0,41,0,0.199,0.000
71,2,"SW3","LL",5.038,1.000,153.342,1744.444,11244.444,0.000,131.262,0.395,0.283,1200.685,1242.915,-3.057,3,664,1.875,71,30.325,23,8.177,68.847,0.447,87,8,21,243,0.301,0.217
72,0,"SW1","LL",16.128,1.000,6642.082,4811.111,0.000,10.750,307.501,0.001,0.000,1070.260,1103.485,-3.993,5,0,1.142,72,69.861,0,0.000,88.983,0.577,0,0,117,0,0.236,0.000
72,1,"SW2","LL",11.567,1.000,4373.657,3388.889,0.000,1.347,249.183,0.006,0.014,1020.932,1055.034,-3.120,4,0,1.294,72,69.993,0,0.000,86.140,0.559,0,0,24,0,0.295,0.000
72,2,"SW3","LL",5.544,1.000,162.545,1844.444,12711.111,0.000,165.445,0.412,0.136,1124.632,1150.218,-2.924,1,186,0.599,72,30.361,24,6.746,76.299,0.495,328,10,17,75,0.372,0.328
73,0,"SW1","LL",15.657,1.000,6775.520,4744.444,0.000,0.780,301.890,0.001,0.036,1019.085,1037.563,-3.393,6,0,1.386,73,70.876,0,0.000,88.983,0.577,0,0,82,0,0.246,0.000
73,1,"SW2","LL",13.039,1.000,4561.108,3377.778,0.000,0.000,276.037,0.005,0.070,1167.956,1199.186,-3.287,1,0,0.328,73,70.987,0,0.000,86.140,0.559,0,0,14,0,0.352,0.000
73,2,"SW3","LL",6.664,1.000,176.684,2155.556,16055.556,0.000,210.608,0.389,0.052,1191.746,1242.147,-1.957,1,54,0.513,73,28.531,25,5.797,86.884,0.564,384,29,12,195,0.490,0.367
74,0,"SW1","LL",16.395,1.000,6909.800,4666.667,0.000,1.571,291.715,0.001,0.036,1014.230,1036.611,-3.760,7,0,1.639,74,71.907,0,0.000,88.983,0.577,0,0,87,0,0.248,0.000
74,1,"SW2","LL",12.301,1.000,4770.027,3355.556,0.000,0.000,268.478,0.005,0.071,1149.487,1207.627,-3.020,2,0,0.658,74,72.020,0,0.000,86.140,0.559,0,0,19,0,0.378,0.000
74,2,"SW3","LL",7.982,1.000,192.403,2288.889,17422.222,0.000,227.336,0.360,0.033,1223.328,1265.512,-2.990,3,49,1.435,74,28.282,26,6.064,83.285,0.540,187,15,16,393,0.479,0.320
75,0,"SW1","LL",20.634,1.000,7075.158,4533.333,0.000,4.624,298.785,0.001,0.057,1120.362,1146.306,-3.560,12,0,2.857,75,72.961,0,0.000,88.983,0.577,0,0,83,0,0.275,0.000
75,1,"SW2","LL",11.755,1.000,4951.598,3311.111,0.000,1.534,275.748,0.005,0.071,1101.339,1151.874,-2.720,4,0,1.325,75,73.060,0,0.000,86.140,0.559,0,0,8,0,0.373,0.000
75,2,"SW3","LL",7.738,1.000,206.373,2455.556,16377.778,0.000,189.199,0.336,0.107,1195.926,1268.024,-3.124,1,171,0.450,75,28.208,27,6.744,70.173,0.455,93,16,28,407,0.432,0.262
76,0,"SW1","LL",18.166,1.000,7181.576,4411.111,0.000,29.981,318.064,0.000,0.012,1030.119,1060.466,-3.827,11,0,2.696,76,74.013,0,0.000,88.983,0.577,0,0,82,0,0.237,0.000
76,1,"SW2","LL",11.925,1.000,5145.042,3311.111,0.000,0.000,257.580,0.005,0.090,1064.768,1087.091,-3.120,0,0,0.000,76,74.060,0,0.000,86.140,0.559,0,0,9,0,0.347,0.000
76,2,"SW3","LL",8.318,1.000,216.017,2633.333,14644.444,0.000,187.486,0.311,0.191,1087.609,1129.120,-2.724,1,240,0.420,76,28.198,27,7.442,69.319,0.450,101,17,36,565,0.322,0.174
77,0,"SW1","LL",18.840,1.000,7253.672,4266.667,0.000,55.826,320.000,0.000,0.000,1030.119,1060.466,-3.827,13,0,3.275,77,75.057,0,0.000,88.983,0.577,0,0,73,0,0.252,0.000
77,1,"SW2","LL",11.838,1.000,5322.806,3300.000,0.000,0.000,231.524,0.005,0.097,1060.581,1091.366,-3.220,1,0,0.336,77,75.067,0,0.000,86.140,0.559,0,0,14,0,0.334,0.000
77,2,"SW3","LL",9.251,1.000,230.827,3022.222,14300.000,0.000,226.477,0.293,0.063,1129.514,1167.460,-2.824,2,193,0.730,77,27.353,26,7.151,63.977,0.415,199,37,21,208,0.473,0.285
78,0,"SW1","LL",20.477,1.000,7452.358,4255.556,0.000,40.585,320.000,0.000,0.000,1084.222,1113.685,-3.527,1,0,0.260,78,76.060,0,0.000,88.983,0.577,0,0,81,0,0.259,0.000
78,1,"SW2","LL",12.915,1.000,5459.457,3255.556,0.000,0.000,243.272,0.005,0.066,1169.031,1195.578,-2.887,4,0,1.347,78,76.065,0,0.000,86.140,0.559,0,0,14,0,0.312,0.000
78,2,"SW3","LL",10.411,1.000,249.598,3388.889,13677.778,0.000,182.686,0.264,0.141,1195.926,1268.024,-3.124,2,149,0.651,78,26.984,27,7.025,58.672,0.381,128,35,31,341,0.442,0.225
79,0,"SW1","LL",20.692,1.000,7602.879,4222.222,0.000,61.250,320.000,0.000,0.000,1009.596,1024.410,-3.427,3,0,0.783,79,77.079,0,0.000,88.983,0.577,0,0,98,0,0.219,0.000
79,1,"SW2","LL",13.019,1.000,5703.408,3255.556,0.000,0.000,272.001,0.005,0.076,1131.066,1194.524,-2.687,0,0,0.000,79,77.065,0,0.000,86.140,0.559,0,0,12,0,0.371,0.000
79,2,"SW3","LL",9.178,1.000,256.442,3966.667,12922.222,0.000,148.425,0.229,0.255,1132.313,1160.851,-2.724,4,76,1.108,79,25.975,28,7.411,55.916,0.363,64,56,75,711,0.355,0.102
80,0,"SW1","LL",21.480,1.000,7734.934,4177.778,0.000,115.478,320.000,0.000,0.000,1054.777,1099.414,-2.993,4,0,1.053,80,78.090,0,0.000,88.983,0.577,0,0,87,0,0.243,0.000
80,1,"SW2","LL",12.681,1.000,5928.230,3233.333,0.000,0.000,281.114,0.005,0.040,1117.486,1155.608,-3.720,2,0,0.683,80,78.086,0,0.000,86.140,0.559,0,0,14,0,0.360,0.000
80,2,"SW3","LL",7.832,1.000,267.664,4111.111,10955.556,0.000,137.692,0.205,0.305,1202.047,1248.196,-2.457,5,238,1.333,80,26.389,26,7.888,55.916,0.363,79,18,88,541,0.260,0.115
81,0,"SW1","LL",26.961,1.000,7920.489,4122.222,0.000,116.694,320.000,0.000,0.000,1133.869,1157.219,-3.293,5,0,1.330,81,79.092,0,0.000,88.983,0.577,0,0,93,0,0.251,0.000
81,1,"SW2","LL",13.608,1.000,6144.684,3222.222,0.000,0.000,213.519,0.005,0.172,1174.676,1224.808,-2.554,1,0,0.344,81,79.083,0,0.000,86.140,0.559,0,0,15,0,0.315,0.000
