year_idx,plot_id,plot_name,species_id,adult_count,sapling_count,lai,cc,biomass_sum_kg,mean_dbh_cm,mean_height_m,recruitment_success,saplings_established,trees_died,saplings_died,tree_age_max,tree_age_mean,sapling_age_max,sapling_age_mean,trees_stressed,saplings_stressed,f_env_tree_mean,f_env_sapling_mean
386,1,"SW2",1,385,315,6.379,3.922,35679.842,12.693,10.466,6,27,3,15,385,32.868,32,7.952,26,39,0.320,0.313
386,1,"SW2",2,35,221,0.100,0.303,262.497,5.113,5.418,3,25,1,20,33,23.857,26,7.905,9,21,0.244,0.357
386,1,"SW2",4,207,206,0.194,1.602,2882.016,6.839,5.599,31,23,4,18,59,22.903,17,5.801,40,22,0.352,0.386
386,1,"SW2",5,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,9,7.500,0,0,0.000,0.531
386,2,"SW3",1,0,66,0.000,0.000,0.000,0.000,0.000,0,0,0,2,0,0.000,16,7.152,0,66,0.000,0.000
386,2,"SW3",2,42,217,4.728,2.795,108647.985,48.970,14.712,0,4,0,7,341,123.595,32,11.382,3,61,0.211,0.160
386,2,"SW3",4,87,186,0.754,1.390,23021.962,15.917,7.656,5,6,2,6,264,62.805,29,10.500,21,43,0.267,0.191
386,2,"SW3",5,11,209,0.110,0.237,3019.763,16.205,6.930,0,14,0,10,166,44.818,33,10.665,1,46,0.442,0.237
387,0,"SW1",1,188,488,3.794,1.637,51476.381,10.145,6.571,31,42,0,10,387,27.452,29,8.051,2,21,0.527,0.348
387,0,"SW1",2,0,5,0.000,0.000,0.000,0.000,0.000,0,1,0,0,0,0.000,10,6.600,0,1,0.000,0.257
387,0,"SW1",3,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0.000,5,4.000,0,0,0.000,0.265
387,0,"SW1",4,10,133,0.009,0.050,37.282,4.207,3.742,3,47,0,5,25,15.800,15,2.857,1,6,0.505,0.407
387,0,"SW1",5,1,44,0.001,0.003,0.968,3.302,3.975,0,4,0,3,18,18.000,18,6.114,0,8,0.136,0.414
387,1,"SW2",1,391,321,6.994,4.146,38011.424,13.152,10.698,9,22,3,7,386,33.524,27,8.078,26,47,0.352,0.319
387,1,"SW2",2,35,223,0.100,0.309,292.773,5.235,5.478,3,14,3,9,34,24.200,27,8.130,13,30,0.238,0.304
387,1,"SW2",4,211,207,0.179,1.677,3082.053,7.034,5.792,6,14,2,7,60,23.545,17,6.188,51,29,0.261,0.330
387,1,"SW2",5,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,10,8.500,0,0,0.000,0.508
387,2,"SW3",1,0,52,0.000,0.000,0.000,0.000,0.000,0,0,0,14,0,0.000,17,8.077,0,52,0.000,0.000
387,2,"SW3",2,42,204,4.766,2.810,109024.494,49.213,14.825,0,9,0,22,342,124.595,33,11.750,7,90,0.165,0.130
387,2,"SW3",4,88,179,0.759,1.417,23328.230,16.037,7.755,1,11,0,17,265,63.239,30,10.989,26,45,0.197,0.168
387,2,"SW3",5,10,194,0.081,0.121,271.350,10.499,5.767,0,9,1,24,37,33.700,34,10.624,0,54,0.404,0.207
388,0,"SW1",1,218,486,3.472,1.629,39798.593,9.074,6.485,32,48,2,18,388,24.844,30,7.864,4,29,0.513,0.340
388,0,"SW1",2,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0.000,11,6.750,0,0,0.000,0.260
388,0,"SW1",3,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,6,5.000,0,0,0.000,0.271
388,0,"SW1",4,11,160,0.009,0.057,41.636,4.342,4.015,1,34,0,6,26,16.182,16,3.138,2,16,0.354,0.377
388,0,"SW1",5,1,43,0.000,0.003,0.948,3.345,4.142,0,1,0,2,19,19.000,19,6.953,1,10,0.044,0.383
388,1,"SW2",1,398,294,6.644,4.249,28515.820,13.330,10.996,11,23,4,39,172,33.191,28,8.007,19,19,0.413,0.406
388,1,"SW2",2,39,214,0.097,0.341,334.305,5.183,5.424,4,10,0,15,35,24.769,25,8.290,14,24,0.275,0.384
388,1,"SW2",4,229,178,0.174,1.766,3306.435,6.818,5.590,26,14,8,17,61,23.052,18,5.742,50,19,0.348,0.394
388,1,"SW2",5,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,11,9.500,0,0,0.000,0.494
388,2,"SW3",1,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,52,0,0.000,0,0.000,0,0,0.000,0.000
388,2,"SW3",2,44,186,4.329,2.647,99643.881,44.069,13.774,3,17,1,32,337,113.727,31,11.618,1,6,0.298,0.221
388,2,"SW3",4,91,168,0.767,1.372,20432.478,14.871,7.477,4,20,1,27,266,61.055,28,9.750,20,10,0.269,0.231
388,2,"SW3",5,10,177,0.090,0.132,320.205,11.398,5.861,0,10,0,27,38,34.700,35,10.514,0,24,0.501,0.262
389,0,"SW1",1,243,496,3.162,1.605,28091.687,8.341,6.535,26,48,1,12,389,23.037,31,7.873,6,44,0.416,0.297
389,0,"SW1",2,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,12,7.750,0,2,0.000,0.177
389,0,"SW1",3,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,7,6.000,0,1,0.000,0.188
389,0,"SW1",4,11,191,0.010,0.059,44.594,4.528,4.065,1,34,1,2,27,16.545,17,3.524,1,25,0.330,0.313
389,0,"SW1",5,1,45,0.000,0.003,0.939,3.345,4.218,0,8,0,6,20,20.000,16,5.711,1,8,0.000,0.407
389,1,"SW2",1,411,275,6.958,4.513,31562.498,13.643,11.137,18,15,5,16,173,33.421,29,7.927,19,16,0.403,0.419
389,1,"SW2",2,41,201,0.084,0.364,362.408,5.261,5.660,2,4,0,15,36,25.195,26,8.821,19,15,0.193,0.360
389,1,"SW2",4,225,174,0.172,1.827,3507.881,7.201,5.940,1,6,5,9,62,24.049,19,6.466,61,12,0.268,0.430
389,1,"SW2",5,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,12,10.500,0,0,0.000,0.454
389,2,"SW3",2,45,203,4.314,2.674,100190.046,43.489,13.765,1,24,0,6,338,112.600,32,11.330,1,18,0.243,0.215
389,2,"SW3",4,97,184,0.759,1.416,20809.234,14.375,7.305,7,28,1,5,267,59.402,28,8.984,23,14,0.278,0.230
389,2,"SW3",5,10,164,0.091,0.144,390.492,12.221,6.596,0,0,0,13,39,35.700,36,11.201,0,17,0.435,0.260
390,0,"SW1",1,261,485,3.489,1.786,28850.276,8.661,6.838,19,30,1,22,390,23.433,32,8.151,6,26,0.451,0.365
390,0,"SW1",2,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,13,8.750,0,2,0.000,0.186
390,0,"SW1",3,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,8,7.000,0,1,0.000,0.215
390,0,"SW1",4,11,178,0.011,0.063,50.682,4.878,4.468,0,0,0,13,28,17.545,18,4.410,1,12,0.281,0.376
390,0,"SW1",5,2,46,0.001,0.006,2.575,2.998,2.817,1,8,0,6,21,17.500,13,5.348,1,5,0.500,0.485
390,1,"SW2",1,418,263,6.619,4.658,33393.656,13.811,11.347,10,6,3,8,174,34.038,23,8.464,45,41,0.216,0.215
390,1,"SW2",2,50,180,0.082,0.396,390.046,4.669,4.814,13,0,4,8,37,23.020,27,9.333,20,24,0.341,0.236
390,1,"SW2",4,235,147,0.182,1.862,3533.466,7.012,5.755,19,0,9,8,59,23.621,20,6.891,74,18,0.262,0.324
390,1,"SW2",5,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,13,11.500,0,1,0.000,0.298
390,2,"SW3",1,0,9,0.000,0.000,0.000,0.000,0.000,0,9,0,0,0,0.000,1,1.000,0,0,0.000,0.494
390,2,"SW3",2,46,225,4.374,2.704,100788.130,42.987,13.684,1,29,0,6,339,111.522,33,10.867,3,10,0.285,0.260
390,2,"SW3",4,104,195,0.775,1.434,20633.528,13.518,6.933,8,23,1,4,268,56.462,29,8.410,17,11,0.321,0.262
390,2,"SW3",5,11,155,0.099,0.160,459.871,12.313,6.223,1,0,0,8,40,35.364,37,12.297,0,7,0.609,0.314
391,0,"SW1",1,281,476,3.811,1.978,29761.007,8.928,7.084,21,39,1,27,391,23.875,33,8.124,6,14,0.446,0.363
391,0,"SW1",2,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,2,0,0.000,7,6.000,0,0,0.000,0.322
391,0,"SW1",3,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0.000,7,7.000,0,0,0.000,0.341
391,0,"SW1",4,13,218,0.013,0.072,59.710,4.712,4.199,2,54,0,12,29,17.462,14,4.197,1,16,0.370,0.387
391,0,"SW1",5,2,46,0.002,0.007,2.024,3.575,3.760,0,4,0,4,22,18.500,14,5.413,1,5,0.322,0.451
391,1,"SW2",1,432,246,6.923,4.812,35015.968,13.784,11.208,16,10,2,11,175,34.317,21,8.813,44,32,0.218,0.205
391,1,"SW2",2,52,174,0.100,0.410,387.844,4.642,4.761,6,9,4,9,38,22.596,24,9.460,14,16,0.318,0.352
391,1,"SW2",4,231,149,0.215,1.876,3621.466,7.201,5.830,8,19,12,9,60,23.983,21,6.765,63,15,0.262,0.361
391,1,"SW2",5,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,14,12.500,0,1,0.000,0.332
391,2,"SW3",1,0,14,0.000,0.000,0.000,0.000,0.000,0,8,0,3,0,0.000,2,1.571,0,1,0.000,0.387
391,2,"SW3",2,56,222,4.433,2.775,101389.386,36.081,11.708,10,14,0,7,340,96.071,34,10.950,0,5,0.453,0.309
391,2,"SW3",4,111,191,0.805,1.497,21231.563,13.192,6.846,8,10,1,6,269,54.703,30,8.639,14,7,0.379,0.319
391,2,"SW3",5,13,147,0.119,0.184,576.048,11.897,6.097,2,0,0,6,41,34.231,38,13.442,0,2,0.675,0.357
392,0,"SW1",1,307,456,4.158,2.195,30777.076,9.083,7.249,26,19,0,13,392,24.186,33,8.309,9,23,0.449,0.348
392,0,"SW1",2,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,8,7.000,0,0,0.000,0.307
392,0,"SW1",3,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,8,8.000,0,0,0.000,0.300
392,0,"SW1",4,13,212,0.014,0.077,70.338,5.064,4.649,0,0,0,6,30,18.462,15,5.189,3,21,0.264,0.355
392,0,"SW1",5,2,51,0.004,0.007,2.704,3.773,2.504,1,8,1,2,16,15.500,14,5.196,0,4,0.814,0.460
392,1,"SW2",1,456,219,7.430,5.104,38041.218,13.812,10.977,27,28,3,28,176,34.208,20,7.817,21,1,0.380,0.398
392,1,"SW2",2,70,172,0.144,0.503,441.060,4.199,3.952,22,35,4,15,39,20.814,25,7.547,10,7,0.512,0.397
392,1,"SW2",4,232,168,0.247,1.877,3541.275,7.167,5.705,13,47,12,15,44,23.720,22,5.685,55,4,0.316,0.428
392,1,"SW2",5,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0.000,12,12.000,0,0,0.000,0.651
392,2,"SW3",1,0,25,0.000,0.000,0.000,0.000,0.000,0,11,0,0,0,0.000,3,1.880,0,5,0.000,0.167
392,2,"SW3",2,60,232,4.477,2.826,101879.935,34.216,11.492,4,20,0,6,341,92.650,32,10.772,7,18,0.324,0.249
392,2,"SW3",4,111,205,0.774,1.420,16799.981,12.375,6.804,5,27,5,8,270,52.946,31,8.517,17,14,0.294,0.257
392,2,"SW3",5,14,143,0.107,0.202,668.927,12.034,6.414,1,0,0,3,42,34.143,34,14.259,0,15,0.491,0.269
393,0,"SW1",1,331,463,4.568,2.432,32005.097,9.332,7.509,26,46,2,13,393,24.356,34,8.184,8,31,0.458,0.358
393,0,"SW1",2,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,9,8.000,0,1,0.000,0.275
393,0,"SW1",3,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,9,9.000,0,0,0.000,0.219
393,0,"SW1",4,13,244,0.015,0.081,78.344,5.373,4.921,0,45,0,13,31,19.462,16,5.160,4,22,0.247,0.372
393,0,"SW1",5,2,51,0.005,0.009,6.723,4.324,4.135,0,3,0,3,17,16.500,15,5.843,0,6,0.359,0.432
393,1,"SW2",1,464,218,7.481,5.375,41129.104,14.245,11.287,11,16,3,6,177,34.772,21,7.821,26,8,0.360,0.381
393,1,"SW2",2,70,176,0.181,0.552,467.903,4.628,4.546,3,12,3,5,40,21.129,26,7.920,10,21,0.323,0.329
393,1,"SW2",4,225,180,0.281,1.913,3782.231,7.556,5.982,4,21,11,5,45,24.467,23,5.761,59,9,0.284,0.377
393,1,"SW2",5,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,13,13.000,0,0,0.000,0.641
393,2,"SW3",1,0,24,0.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0.000,4,2.833,0,24,0.000,0.000
393,2,"SW3",2,62,232,4.500,2.859,102230.085,33.454,11.383,2,10,0,8,342,91.597,33,11.276,9,52,0.218,0.161
393,2,"SW3",4,114,208,0.797,1.451,17178.911,12.310,6.781,4,14,1,7,271,52.395,29,8.837,24,36,0.243,0.195
393,2,"SW3",5,16,136,0.125,0.221,748.036,11.552,6.054,2,0,0,5,43,33.438,33,15.059,0,31,0.475,0.206
394,0,"SW1",1,355,478,4.989,2.694,33466.838,9.635,7.820,25,59,1,19,394,24.639,35,7.868,8,34,0.459,0.359
394,0,"SW1",2,0,6,0.000,0.000,0.000,0.000,0.000,0,5,0,1,0,0.000,8,2.167,0,1,0.000,0.408
394,0,"SW1",3,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,10,10.000,0,0,0.000,0.158
394,0,"SW1",4,30,275,0.023,0.129,98.336,3.568,3.078,17,63,0,15,32,14.533,17,4.756,5,32,0.660,0.377
394,0,"SW1",5,3,50,0.005,0.013,10.152,4.228,3.402,1,1,0,1,18,17.000,15,6.480,0,10,0.620,0.382
394,1,"SW2",1,465,230,8.213,5.709,45396.785,15.010,11.708,5,23,4,6,178,35.641,22,7.817,17,13,0.399,0.405
394,1,"SW2",2,79,168,0.239,0.630,531.601,4.687,4.426,11,12,2,9,41,20.924,27,7.875,10,17,0.439,0.361
394,1,"SW2",4,233,164,0.324,1.940,3885.992,7.401,5.742,26,12,18,2,46,23.511,23,5.506,43,12,0.393,0.365
394,1,"SW2",5,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,14,14.000,0,0,0.000,0.685
394,2,"SW3",1,0,35,0.000,0.000,0.000,0.000,0.000,0,11,0,0,0,0.000,5,2.943,0,1,0.000,0.312
394,2,"SW3",2,65,222,4.587,2.912,102811.658,32.429,11.157,4,6,1,12,343,89.585,34,11.482,8,10,0.353,0.270
394,2,"SW3",4,118,199,0.820,1.505,17736.915,12.334,6.765,5,5,1,9,272,51.525,30,9.206,15,9,0.344,0.276
394,2,"SW3",5,19,121,0.138,0.252,882.937,11.070,5.744,3,0,0,12,44,32.737,33,15.628,0,7,0.633,0.304
395,0,"SW1",1,372,460,4.670,2.745,22588.511,9.536,8.132,19,19,2,18,393,24.175,27,8.224,11,50,0.383,0.279
395,0,"SW1",2,0,5,0.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0.000,2,2.000,0,0,0.000,0.264
395,0,"SW1",3,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,11,11.000,0,1,0.000,0.093
395,0,"SW1",4,33,270,0.025,0.143,92.432,3.594,3.527,4,10,1,11,33,14.515,11,5.367,5,58,0.387,0.289
395,0,"SW1",5,3,48,0.004,0.014,10.989,4.548,4.579,0,3,0,5,19,18.000,16,6.854,0,10,0.228,0.364
395,1,"SW2",1,468,232,8.250,6.001,49850.645,15.603,12.169,7,14,4,5,179,36.363,20,8.069,28,24,0.356,0.335
395,1,"SW2",2,81,155,0.281,0.681,609.191,4.963,4.831,4,5,2,14,42,21.420,28,8.077,12,19,0.322,0.292
395,1,"SW2",4,237,160,0.325,2.023,4148.979,7.601,5.977,10,15,6,9,47,23.920,24,5.669,57,24,0.308,0.297
395,1,"SW2",5,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,15,15.000,0,0,0.000,0.648
395,2,"SW3",1,0,34,0.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0.000,6,3.941,0,34,0.000,0.000
395,2,"SW3",2,69,221,4.642,2.953,103220.900,30.928,10.880,4,13,0,10,344,86.725,35,11.814,12,42,0.235,0.170
395,2,"SW3",4,123,205,0.848,1.517,17732.699,11.889,6.626,6,20,1,8,273,50.276,29,9.049,24,42,0.246,0.193
395,2,"SW3",5,21,111,0.135,0.272,981.929,10.831,5.896,2,1,0,9,45,32.952,34,16.306,1,26,0.391,0.194
396,0,"SW1",1,395,472,5.289,3.031,24382.441,9.881,8.353,24,60,1,24,394,24.539,28,7.930,10,40,0.451,0.377
396,0,"SW1",2,0,6,0.000,0.000,0.000,0.000,0.000,0,1,0,0,0,0.000,3,2.667,0,0,0.000,0.332
396,0,"SW1",3,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,12,12.000,0,1,0.000,0.047
396,0,"SW1",4,33,307,0.028,0.157,99.591,3.967,3.777,2,62,2,23,34,14.939,12,5.111,5,36,0.409,0.381
396,0,"SW1",5,3,48,0.003,0.015,12.315,4.855,4.772,0,5,0,5,20,19.000,17,7.333,0,12,0.278,0.423
396,1,"SW2",1,479,218,8.667,6.284,54109.203,15.903,12.364,16,11,5,9,180,36.643,21,8.115,29,38,0.344,0.287
396,1,"SW2",2,82,157,0.319,0.716,665.721,5.168,4.934,4,10,3,4,43,21.537,29,8.350,12,33,0.321,0.265
396,1,"SW2",4,233,157,0.324,2.039,4258.265,7.803,6.136,5,9,9,7,48,24.313,25,6.096,69,39,0.286,0.254
396,1,"SW2",5,1,0,0.001,0.003,1.628,2.724,1.415,1,0,0,0,16,16.000,0,0.000,0,0,1.000,0.000
396,2,"SW3",1,0,33,0.000,0.000,0.000,0.000,0.000,0,3,0,4,0,0.000,7,4.394,0,17,0.000,0.089
396,2,"SW3",2,72,222,4.673,2.996,103721.967,30.024,10.651,5,11,2,5,345,84.458,36,12.158,6,26,0.299,0.215
396,2,"SW3",4,125,207,0.839,1.565,18205.654,12.067,6.740,3,9,1,4,274,50.720,29,9.473,23,30,0.262,0.221
396,2,"SW3",5,22,108,0.150,0.298,1115.650,11.244,5.979,1,0,0,2,46,33.364,35,16.981,0,13,0.489,0.226
397,0,"SW1",1,419,446,5.360,3.275,26019.376,10.042,8.596,25,29,1,30,395,24.998,29,8.146,20,56,0.360,0.286
397,0,"SW1",2,0,5,0.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0.000,4,3.600,0,0,0.000,0.204
397,0,"SW1",3,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0.000,0,0.000,0,0,0.000,0.000
397,0,"SW1",4,38,284,0.032,0.174,93.059,3.786,3.605,6,13,1,30,29,14.763,13,5.475,4,41,0.399,0.302
397,0,"SW1",5,4,45,0.003,0.018,14.916,4.557,4.158,1,3,0,5,21,18.500,18,7.378,0,12,0.370,0.351
397,1,"SW2",1,482,200,8.435,6.458,57058.706,16.203,12.745,5,6,2,19,181,37.400,22,8.885,66,70,0.199,0.156
397,1,"SW2",2,83,139,0.335,0.730,658.946,5.199,5.045,4,1,3,15,37,21.639,30,8.763,12,37,0.269,0.217
397,1,"SW2",4,233,132,0.311,2.030,4299.134,7.775,6.093,12,5,12,18,49,24.193,21,6.129,67,45,0.267,0.204
397,1,"SW2",5,1,0,0.002,0.004,1.297,3.689,2.308,0,0,0,0,17,17.000,0,0.000,0,0,0.535,0.000
397,2,"SW3",1,0,16,0.000,0.000,0.000,0.000,0.000,0,0,0,17,0,0.000,8,5.438,0,16,0.000,0.000
397,2,"SW3",2,70,208,4.366,2.797,94041.526,28.731,10.507,2,7,4,19,346,81.043,37,12.591,7,27,0.238,0.187
397,2,"SW3",4,129,189,0.850,1.614,18645.022,12.058,6.745,4,13,0,27,275,50.705,27,9.228,23,28,0.239,0.209
397,2,"SW3",5,23,94,0.151,0.321,1248.946,11.547,6.103,1,0,0,13,47,33.870,36,17.426,0,13,0.423,0.212
398,0,"SW1",1,444,418,5.338,3.354,15400.186,9.841,8.585,28,17,3,17,58,24.550,30,8.404,19,60,0.365,0.270
398,0,"SW1",2,0,5,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,5,4.600,0,0,0.000,0.197
398,0,"SW1",4,49,282,0.038,0.215,108.575,3.623,3.473,11,20,0,11,30,14.796,14,5.805,5,47,0.426,0.295
398,0,"SW1",5,7,37,0.006,0.028,19.851,3.971,3.436,3,2,0,7,22,18.143,14,7.027,2,7,0.500,0.344
398,1,"SW2",1,473,177,8.125,6.410,57376.973,16.363,12.872,1,1,10,23,182,38.216,23,9.915,472,177,0.048,0.037
398,1,"SW2",2,87,116,0.359,0.789,745.067,5.375,5.144,5,2,1,20,38,22.322,31,9.172,10,31,0.262,0.212
398,1,"SW2",4,230,111,0.321,2.025,4298.338,7.860,6.132,5,5,8,21,50,24.570,14,6.450,64,37,0.235,0.204
398,1,"SW2",5,1,0,0.003,0.004,1.250,4.468,2.564,0,0,0,0,18,18.000,0,0.000,0,0,0.485,0.000
398,2,"SW3",1,0,16,0.000,0.000,0.000,0.000,0.000,0,2,0,2,0,0.000,9,5.812,0,2,0.000,0.139
398,2,"SW3",2,74,196,4.416,2.844,94465.962,27.574,10.158,5,0,1,7,347,78.446,38,13.694,8,26,0.268,0.176
398,2,"SW3",4,133,176,0.876,1.660,19150.588,12.021,6.726,5,0,1,8,276,50.038,28,10.080,20,21,0.272,0.213
398,2,"SW3",5,23,93,0.166,0.345,1411.684,12.328,6.436,0,0,0,1,48,34.870,37,18.419,0,12,0.441,0.222
399,0,"SW1",1,463,380,5.684,3.647,17445.967,10.211,8.839,20,28,1,46,59,25.210,29,8.413,16,30,0.389,0.358
399,0,"SW1",2,0,6,0.000,0.000,0.000,0.000,0.000,0,1,0,0,0,0.000,6,4.833,0,0,0.000,0.276
399,0,"SW1",3,0,1,0.000,0.000,0.000,0.000,0.000,0,1,0,0,0,0.000,1,1.000,0,0,0.000,0.421
399,0,"SW1",4,58,248,0.049,0.253,119.194,3.602,3.484,10,7,1,31,31,14.776,15,6.214,4,24,0.412,0.356
399,0,"SW1",5,6,37,0.006,0.027,17.271,4.492,4.608,0,6,1,6,23,19.667,15,6.811,2,5,0.241,0.450
399,1,"SW2",1,475,126,8.828,6.606,60288.520,16.740,12.848,8,5,6,48,183,38.867,22,10.746,37,12,0.256,0.232
399,1,"SW2",2,86,97,0.421,0.844,862.371,5.850,5.438,1,1,2,19,39,23.209,29,9.773,7,10,0.295,0.297
399,1,"SW2",4,222,85,0.360,1.990,4195.341,8.012,6.077,3,1,11,24,51,24.734,15,6.918,43,13,0.288,0.269
399,1,"SW2",5,1,0,0.004,0.006,4.621,5.446,2.860,0,0,0,0,19,19.000,0,0.000,0,0,0.572,0.000
399,2,"SW3",1,0,14,0.000,0.000,0.000,0.000,0.000,0,0,0,2,0,0.000,10,7.214,0,14,0.000,0.000
399,2,"SW3",2,75,181,4.406,2.873,94794.349,27.465,10.328,1,4,0,18,348,78.640,39,14.088,18,58,0.165,0.137
399,2,"SW3",4,137,165,0.875,1.708,19595.445,12.000,6.772,4,8,0,15,277,50.058,29,10.533,28,24,0.215,0.185
399,2,"SW3",5,27,80,0.172,0.375,1585.625,11.455,6.013,4,0,0,9,49,33.370,37,18.538,0,17,0.439,0.177
400,0,"SW1",1,495,351,6.162,3.963,19607.755,10.345,8.840,33,20,1,16,60,25.509,30,8.402,18,36,0.403,0.349
400,0,"SW1",2,0,6,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,7,5.833,0,1,0.000,0.221
400,0,"SW1",3,0,1,0.000,0.000,0.000,0.000,0.000,0,1,0,1,0,0.000,1,1.000,0,0,0.000,0.427
400,0,"SW1",4,66,230,0.057,0.294,141.186,3.683,3.580,9,7,1,16,32,14.955,16,6.630,5,28,0.388,0.353
400,0,"SW1",5,7,38,0.008,0.032,19.095,4.501,4.254,1,5,0,3,24,19.857,16,6.921,3,7,0.347,0.431
400,1,"SW2",1,478,113,8.649,6.823,63652.640,17.130,13.123,5,5,2,13,184,39.649,21,11.124,45,7,0.241,0.228
400,1,"SW2",2,91,83,0.448,0.911,999.726,5.981,5.512,7,4,2,11,40,23.615,24,9.446,7,4,0.330,0.304
400,1,"SW2",4,215,78,0.339,1.992,4276.670,8.300,6.269,0,7,7,14,52,25.400,16,7.128,48,4,0.277,0.298
400,1,"SW2",5,1,0,0.006,0.007,6.973,6.503,3.212,0,0,0,0,20,20.000,0,0.000,0,0,0.580,0.000
400,2,"SW3",1,0,14,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,11,8.214,0,14,0.000,0.000
400,2,"SW3",2,75,173,4.453,2.892,95149.213,27.640,10.354,2,5,2,11,349,79.160,40,14.445,13,29,0.204,0.159
400,2,"SW3",4,142,156,0.896,1.718,19854.284,11.641,6.495,11,9,6,7,278,47.810,30,11.019,22,21,0.267,0.187
400,2,"SW3",5,28,77,0.183,0.400,1742.774,11.726,6.366,1,0,0,2,50,33.786,38,19.403,1,17,0.357,0.176
401,0,"SW1",1,517,314,6.531,4.293,22075.472,10.684,9.100,22,3,0,18,61,26.219,30,8.513,26,48,0.378,0.326
401,0,"SW1",2,0,6,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,8,6.833,0,3,0.000,0.176
401,0,"SW1",3,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,2,2.000,0,0,0.000,0.286
401,0,"SW1",4,76,204,0.066,0.343,160.408,3.735,3.610,11,0,1,15,33,15.224,17,7.343,13,34,0.388,0.331
401,0,"SW1",5,7,36,0.010,0.029,11.999,4.143,4.098,1,2,1,3,24,19.571,17,6.889,2,7,0.313,0.413
401,1,"SW2",1,464,113,8.246,6.687,62497.557,17.283,13.265,0,0,14,0,185,40.651,22,12.124,464,113,0.000,0.000
401,1,"SW2",2,92,81,0.451,0.957,1113.969,6.233,5.793,2,1,1,1,41,24.413,25,10.136,9,21,0.213,0.199
401,1,"SW2",4,207,74,0.323,1.939,4145.077,8.398,6.237,4,3,12,3,53,25.575,17,7.716,50,22,0.223,0.186
401,1,"SW2",5,1,0,0.007,0.008,9.614,7.334,3.725,0,0,0,0,21,21.000,0,0.000,0,0,0.435,0.000
401,2,"SW3",1,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,14,0,0.000,0,0.000,0,0,0.000,0.000
401,2,"SW3",2,78,165,4.593,2.928,95641.310,26.872,10.185,4,15,1,19,350,78.295,41,13.582,13,3,0.238,0.191
401,2,"SW3",4,150,161,0.933,1.786,20461.061,11.434,6.458,8,24,0,11,279,47.113,30,9.913,21,12,0.268,0.214
401,2,"SW3",5,30,77,0.185,0.430,1905.018,11.738,6.234,2,16,0,14,51,33.733,38,15.948,0,4,0.418,0.252
402,0,"SW1",1,525,278,7.001,4.606,24708.537,11.224,9.464,14,3,6,25,62,27.017,27,9.040,19,42,0.369,0.325
402,0,"SW1",2,0,5,0.000,0.000,0.000,0.000,0.000,0,0,0,1,0,0.000,9,8.000,0,2,0.000,0.147
402,0,"SW1",3,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,3,3.000,0,0,0.000,0.339
402,0,"SW1",4,77,184,0.072,0.371,183.051,4.005,3.975,2,0,1,18,34,16.039,18,8.212,13,29,0.292,0.326
