year_idx,plot_id,species_id,seeds_local,seeds_external,seeds_total,seeds_mean_per_cell,p_seed_mean,p_env_mean,p_est_mean,n_new_saplings,limiting_factor
70,1,5,12.0711,35.2740,95.2795,0.1059,0.0011,0.0000,0.0000,0,"Light(0.000)"
70,1,-1,173252745.9859,13038.5741,346069520.8424,384521.6898,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
70,2,1,18151768.9709,4162.0205,39104008.5198,43448.8984,1.0000,0.0000,0.0000,0,"Drought(0.000)"
70,2,2,6392879.7611,64.3325,12443957.5488,13826.6195,1.0000,0.0169,0.0169,8,"Light(0.301)"
70,2,3,129449.9234,5.0399,254848.4037,283.1649,1.0000,0.0336,0.0336,7,"Light(0.225)"
70,2,4,30357078.9047,67.3455,57872190.6214,64302.4340,1.0000,0.0200,0.0200,5,"Light(0.015)"
70,2,5,10153531.3475,35.2740,19916539.6030,22129.4884,1.0000,0.0397,0.0397,12,"Light(0.149)"
70,2,-1,65184708.9078,4334.0123,129591544.6967,143990.6052,0.0000,0.0000,0.0000,32,"PLOT_TOTAL"
71,0,1,205006298.4238,28131.1064,411445131.5797,457161.2573,1.0000,0.0000,0.0000,0,"Light(0.000)"
71,0,2,181.3174,480.4723,1241.7592,1.3797,0.0138,0.0000,0.0000,0,"Light(0.000)"
71,0,3,0.1997,89.6670,179.7370,0.1997,0.0020,0.0000,0.0000,0,"Light(0.000)"
71,0,4,328.5002,794.2015,2216.1848,2.4624,0.0246,0.0000,0.0000,0,"Light(0.000)"
71,0,5,12.7489,863.5212,1751.8624,1.9465,0.0195,0.0000,0.0000,0,"Light(0.000)"
71,0,-1,205006821.1899,30358.9685,411450521.1231,457167.2457,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
71,1,1,172646570.0624,12612.9542,345258654.7855,383620.7275,1.0000,0.0000,0.0000,0,"Light(0.000)"
71,1,2,734086.0214,202.4718,1398595.1046,1553.9946,1.0000,0.0000,0.0000,0,"Light(0.000)"
71,1,3,0.1997,5.0399,10.4828,0.0116,0.0001,0.0000,0.0000,0,"Light(0.000)"
71,1,4,1943.6348,182.8343,4080.0606,4.5334,0.0453,0.0000,0.0000,0,"Light(0.000)"
71,1,5,12.7489,35.2740,95.3679,0.1060,0.0011,0.0000,0.0000,0,"Light(0.000)"
71,1,-1,173382612.6672,13038.5741,346661435.8014,385179.3731,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
71,2,1,11667677.7202,4162.0205,29827770.7321,33141.9675,1.0000,0.0000,0.0000,0,"Drought(0.000)"
71,2,2,6759300.3507,64.3325,13152308.7767,14613.6764,1.0000,0.0241,0.0241,15,"Light(0.020)"
71,2,3,141205.0359,5.0399,270665.0391,300.7389,1.0000,0.0570,0.0570,21,"Light(0.000)"
71,2,4,33170400.2294,67.3455,63527613.8252,70586.2376,1.0000,0.0310,0.0310,16,"Light(0.020)"
71,2,5,10724197.3868,35.2739,20877799.2822,23197.5548,1.0000,0.0744,0.0744,35,"Light(0.000)"
71,2,-1,62462780.7229,4334.0123,127656157.6554,141840.1752,0.0000,0.0000,0.0000,87,"PLOT_TOTAL"
72,0,1,228799318.9316,28131.1064,433861879.5683,482068.7551,1.0000,0.0000,0.0000,0,"Light(0.000)"
72,0,2,110.0476,480.4723,1252.3096,1.3915,0.0139,0.0000,0.0000,0,"Light(0.000)"
72,0,3,0.2451,89.6670,179.7787,0.1998,0.0020,0.0000,0.0000,0,"Light(0.000)"
72,0,4,347.5283,794.2015,2264.4315,2.5160,0.0252,0.0000,0.0000,0,"Light(0.000)"
72,0,5,13.5792,863.5212,1753.3705,1.9482,0.0195,0.0000,0.0000,0,"Light(0.000)"
72,0,-1,228799790.3318,30358.9685,433867329.4587,482074.8105,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
72,1,1,171090144.6038,12612.9542,343761940.5747,381957.7117,1.0000,0.0000,0.0000,0,"Light(0.000)"
72,1,2,734097.4541,202.4718,1468588.4191,1631.7649,1.0000,0.0000,0.0000,0,"Light(0.000)"
72,1,3,0.2451,5.0399,10.5245,0.0117,0.0001,0.0000,0.0000,0,"Light(0.000)"
72,1,4,2056.2183,182.8343,4365.5217,4.8506,0.0485,0.0000,0.0000,0,"Light(0.000)"
72,1,5,13.5792,35.2740,96.8760,0.1076,0.0011,0.0000,0.0000,0,"Light(0.000)"
72,1,-1,171826312.1006,13038.5741,345235001.9161,383594.4466,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
72,2,1,5667882.4146,4162.0205,17343884.1758,19270.9824,1.0000,0.1108,0.1108,88,"GDD(0.513)"
72,2,2,7131409.2585,64.3325,13890838.2741,15434.2647,1.0000,0.0697,0.0697,52,"Light(0.385)"
72,2,3,156258.7676,5.0399,297473.8833,330.5265,1.0000,0.1244,0.1244,66,"Light(0.380)"
72,2,4,35035040.5218,67.3455,68205575.4422,75783.9727,1.0000,0.0759,0.0759,36,"Winter(0.392)"
72,2,5,11323459.5146,35.2740,22047727.4493,24497.4749,1.0000,0.1847,0.1847,86,"Light(0.172)"
72,2,-1,59314050.4771,4334.0123,121785499.2247,135317.2214,0.0000,0.0000,0.0000,328,"PLOT_TOTAL"
73,0,1,233593681.3734,28131.1064,462449262.5179,513832.5139,1.0000,0.0000,0.0000,0,"Light(0.000)"
73,0,2,110.6815,480.4723,1181.6737,1.3130,0.0131,0.0000,0.0000,0,"Light(0.000)"
73,0,3,0.2517,89.6670,179.8307,0.1998,0.0020,0.0000,0.0000,0,"Light(0.000)"
73,0,4,368.5854,794.2015,2304.5167,2.5606,0.0256,0.0000,0.0000,0,"Light(0.000)"
73,0,5,14.2288,863.5212,1754.8504,1.9498,0.0195,0.0000,0.0000,0,"Light(0.000)"
73,0,-1,233594175.1206,30358.9685,462454683.3894,513838.5371,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
73,1,1,171311790.9686,12612.9542,342427161.4809,380474.6239,1.0000,0.0000,0.0000,0,"Light(0.000)"
73,1,2,734114.2059,202.4718,1468616.6036,1631.7962,1.0000,0.0000,0.0000,0,"Light(0.000)"
73,1,3,0.2517,5.0399,10.5766,0.0118,0.0001,0.0000,0.0000,0,"Light(0.000)"
73,1,4,2180.8066,182.8343,4602.6935,5.1141,0.0511,0.0000,0.0000,0,"Light(0.000)"
73,1,5,14.2288,35.2740,98.3558,0.1093,0.0011,0.0000,0.0000,0,"Light(0.000)"
73,1,-1,172048100.4615,13038.5741,343900489.7103,382111.6552,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
73,2,1,5786680.4792,4162.0205,11462886.9348,12736.5410,1.0000,0.2343,0.2343,147,"Light(0.558)"
73,2,2,7656812.0389,64.3325,14788349.9623,16431.5000,1.0000,0.1371,0.1371,66,"Light(0.349)"
73,2,3,180455.8598,5.0399,336724.7072,374.1386,1.0000,0.1242,0.1242,46,"Light(0.331)"
73,2,4,36701681.0872,67.3455,71736856.3001,79707.6181,1.0000,0.1489,0.1489,62,"Light(0.407)"
73,2,5,11820726.5761,35.2740,23144256.6385,25715.8407,1.0000,0.1712,0.1712,63,"Light(0.177)"
73,2,-1,62146356.0412,4334.0124,121469074.5429,134965.6384,0.0000,0.0000,0.0000,384,"PLOT_TOTAL"
74,0,1,243222560.8954,28131.1064,476872504.4817,529858.3383,1.0000,0.0000,0.0000,0,"Light(0.000)"
74,0,2,10.0011,480.4723,1081.6273,1.2018,0.0120,0.0000,0.0000,0,"Light(0.000)"
74,0,3,0.5379,89.6670,180.1234,0.2001,0.0020,0.0000,0.0000,0,"Light(0.000)"
74,0,4,391.5811,794.2015,2348.5695,2.6095,0.0261,0.0000,0.0000,0,"Light(0.000)"
74,0,5,15.4043,863.5212,1756.6755,1.9519,0.0195,0.0000,0.0000,0,"Light(0.000)"
74,0,-1,243222978.4198,30358.9685,476877871.4774,529864.3016,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
74,1,1,174315638.0156,12612.9542,345652654.8927,384058.5054,1.0000,0.0000,0.0000,0,"Light(0.000)"
74,1,2,264.3093,202.4718,734783.4587,816.4261,1.0000,0.0000,0.0000,0,"Light(0.000)"
74,1,3,0.5379,5.0399,10.8693,0.0121,0.0001,0.0000,0.0000,0,"Light(0.000)"
74,1,4,2316.8655,182.8343,4863.3407,5.4037,0.0540,0.0000,0.0000,0,"Light(0.000)"
74,1,5,15.4043,35.2740,100.1810,0.1113,0.0011,0.0000,0.0000,0,"Light(0.000)"
74,1,-1,174318235.1326,13038.5741,346392412.7423,384880.4586,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
74,2,1,6013695.6618,4162.0205,11808700.1821,13120.7780,1.0000,0.1507,0.1507,90,"Light(0.463)"
74,2,2,8401599.4221,64.3325,16058540.1259,17842.8224,1.0000,0.0509,0.0509,22,"Light(0.311)"
74,2,3,215685.7562,5.0399,396151.6958,440.1686,1.0000,0.0704,0.0704,28,"Light(0.235)"
74,2,4,38274368.0534,67.3455,74976183.8317,83306.8709,1.0000,0.0567,0.0567,18,"Light(0.040)"
74,2,5,12440766.9240,35.2739,24261564.0480,26957.2934,1.0000,0.0957,0.0957,29,"Light(0.183)"
74,2,-1,65346115.8175,4334.0123,127501139.8834,141667.9332,0.0000,0.0000,0.0000,187,"PLOT_TOTAL"
75,0,1,255154461.7873,28131.1064,498433284.8955,553814.7610,1.0000,0.0000,0.0000,0,"Light(0.000)"
75,0,2,10.8829,480.4723,981.8287,1.0909,0.0109,0.0000,0.0000,0,"Light(0.000)"
75,0,3,1.0344,89.6670,180.9061,0.2010,0.0020,0.0000,0.0000,0,"Light(0.000)"
75,0,4,411.0621,794.2015,2391.0463,2.6567,0.0266,0.0000,0.0000,0,"Light(0.000)"
75,0,5,15.8091,863.5212,1758.2558,1.9536,0.0195,0.0000,0.0000,0,"Light(0.000)"
75,0,-1,255154900.5758,30358.9685,498438596.9325,553820.6633,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
75,1,1,173568819.7405,12612.9542,347909683.6647,386566.3152,1.0000,0.0000,0.0000,0,"Light(0.000)"
75,1,2,287.6128,202.4718,956.8656,1.0632,0.0106,0.0000,0.0000,0,"Light(0.000)"
75,1,3,1.0344,5.0399,11.6520,0.0129,0.0001,0.0000,0.0000,0,"Light(0.000)"
75,1,4,2432.1284,182.8343,5114.6625,5.6830,0.0568,0.0000,0.0000,0,"Light(0.000)"
75,1,5,15.8091,35.2740,101.7613,0.1131,0.0011,0.0000,0.0000,0,"Light(0.000)"
75,1,-1,173571556.3252,13038.5741,347915868.6061,386573.1873,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
75,2,1,6393880.4957,4162.0205,12415900.1986,13795.4447,1.0000,0.1014,0.1014,50,"Light(0.167)"
75,2,2,8768807.2531,64.3325,17170535.3401,19078.3726,1.0000,0.0294,0.0294,10,"Light(0.046)"
75,2,3,153330.8021,5.0399,369026.6380,410.0296,1.0000,0.0509,0.0509,12,"Light(0.000)"
75,2,4,40133920.5098,67.3455,78408423.2543,87120.4703,1.0000,0.0362,0.0362,8,"Light(0.046)"
75,2,5,12927284.8944,35.2739,25368122.3663,28186.8026,1.0000,0.0507,0.0507,13,"Light(0.000)"
75,2,-1,68377223.9551,4334.0123,133732007.7972,148591.1198,0.0000,0.0000,0.0000,93,"PLOT_TOTAL"
76,0,1,276671867.2791,28131.1064,531882591.2792,590980.6570,1.0000,0.0000,0.0000,0,"Light(0.000)"
76,0,2,13.6148,480.4723,985.4424,1.0949,0.0109,0.0000,0.0000,0,"Light(0.000)"
76,0,3,0.2498,89.6670,180.6181,0.2007,0.0020,0.0000,0.0000,0,"Light(0.000)"
76,0,4,424.5291,794.2015,2423.9942,2.6933,0.0269,0.0000,0.0000,0,"Light(0.000)"
76,0,5,16.2687,863.5212,1759.1203,1.9546,0.0195,0.0000,0.0000,0,"Light(0.000)"
76,0,-1,276672321.9415,30358.9685,531887940.4542,590986.6005,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
76,1,1,173641615.3695,12612.9542,347235661.0185,385817.4011,1.0000,0.0000,0.0000,0,"Light(0.000)"
76,1,2,359.8120,202.4718,1052.3683,1.1693,0.0117,0.0000,0.0000,0,"Light(0.000)"
76,1,3,0.2498,5.0399,11.3639,0.0126,0.0001,0.0000,0.0000,0,"Light(0.000)"
76,1,4,2511.8086,182.8343,5309.6055,5.8996,0.0590,0.0000,0.0000,0,"Light(0.000)"
76,1,5,16.2687,35.2740,102.6258,0.1140,0.0011,0.0000,0.0000,0,"Light(0.000)"
76,1,-1,173644503.5086,13038.5741,347242136.9820,385824.5966,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
76,2,1,6589960.8039,4162.0205,12992165.3407,14435.7393,1.0000,0.0149,0.0149,12,"Drought(0.112)"
76,2,2,11256334.9488,64.3325,20025270.8669,22250.3010,1.0000,0.0425,0.0425,25,"Light(0.050)"
76,2,3,173584.7990,5.0399,326925.6808,363.2508,1.0000,0.0392,0.0392,13,"Light(0.000)"
76,2,4,42258101.7139,67.3455,82392156.9147,91546.8410,1.0000,0.0464,0.0464,25,"Light(0.050)"
76,2,5,13340092.3569,35.2740,26267447.7993,29186.0531,1.0000,0.0749,0.0749,26,"Light(0.000)"
76,2,-1,73618074.6225,4334.0123,142003966.6023,157782.1851,0.0000,0.0000,0.0000,101,"PLOT_TOTAL"
77,0,1,284215647.7591,28131.1065,560943777.2511,623270.8636,1.0000,0.0000,0.0000,0,"Light(0.000)"
77,0,2,14.8335,480.4723,989.3930,1.0993,0.0110,0.0000,0.0000,0,"Light(0.000)"
77,0,3,0.3200,89.6670,179.9037,0.1999,0.0020,0.0000,0.0000,0,"Light(0.000)"
77,0,4,428.0059,794.2015,2440.9381,2.7122,0.0271,0.0000,0.0000,0,"Light(0.000)"
77,0,5,16.3941,863.5212,1759.7053,1.9552,0.0196,0.0000,0.0000,0,"Light(0.000)"
77,0,-1,284216107.3127,30358.9685,560949147.1912,623276.8302,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
77,1,1,175350090.2599,12612.9542,349016931.5379,387796.5906,1.0000,0.0000,0.0000,0,"Light(0.000)"
77,1,2,392.0177,202.4718,1156.7733,1.2853,0.0129,0.0000,0.0000,0,"Light(0.000)"
77,1,3,0.3200,5.0399,10.6496,0.0118,0.0001,0.0000,0.0000,0,"Light(0.000)"
77,1,4,2532.3798,182.8343,5409.8569,6.0110,0.0601,0.0000,0.0000,0,"Light(0.000)"
77,1,5,16.3941,35.2740,103.2108,0.1147,0.0011,0.0000,0.0000,0,"Light(0.000)"
77,1,-1,175353031.3716,13038.5741,349023612.0284,387804.0134,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
77,2,1,6541993.3096,4162.0205,13140278.1546,14600.3091,1.0000,0.1477,0.1477,73,"Light(0.326)"
77,2,2,12510225.8872,64.3325,23766689.5009,26407.4328,1.0000,0.0536,0.0536,31,"Light(0.183)"
77,2,3,199656.8785,5.0399,373251.7572,414.7242,1.0000,0.0400,0.0400,11,"Light(0.000)"
77,2,4,43087090.2573,67.3455,85345326.6622,94828.1407,1.0000,0.0625,0.0625,34,"Light(0.053)"
77,2,5,13624170.1610,35.2739,26964333.0658,29960.3701,1.0000,0.1190,0.1190,50,"Light(0.041)"
77,2,-1,75963136.4935,4334.0123,149589879.1408,166210.9768,0.0000,0.0000,0.0000,199,"PLOT_TOTAL"
78,0,1,295135001.3290,28131.1064,579406911.3011,643785.4570,1.0000,0.0000,0.0000,0,"Light(0.000)"
78,0,2,15.9632,480.4723,991.7413,1.1019,0.0110,0.0000,0.0000,0,"Light(0.000)"
78,0,3,0.4659,89.6670,180.1198,0.2001,0.0020,0.0000,0.0000,0,"Light(0.000)"
78,0,4,455.5000,794.2015,2471.9090,2.7466,0.0275,0.0000,0.0000,0,"Light(0.000)"
78,0,5,17.1530,863.5212,1760.5896,1.9562,0.0196,0.0000,0.0000,0,"Light(0.000)"
78,0,-1,295135490.4111,30358.9685,579412315.6608,643791.4618,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
78,1,1,175939176.2354,12612.9542,351314492.4038,390349.4360,1.0000,0.0000,0.0000,0,"Light(0.000)"
78,1,2,421.8737,202.4718,1218.8349,1.3543,0.0135,0.0000,0.0000,0,"Light(0.000)"
78,1,3,0.4659,5.0399,10.8656,0.0121,0.0001,0.0000,0.0000,0,"Light(0.000)"
78,1,4,2695.0542,182.8343,5593.1025,6.2146,0.0621,0.0000,0.0000,0,"Light(0.000)"
78,1,5,17.1530,35.2740,104.0951,0.1157,0.0012,0.0000,0.0000,0,"Light(0.000)"
78,1,-1,175942310.7822,13038.5741,351321419.3020,390357.1326,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
78,2,1,6749165.2362,4162.0205,13299482.5869,14777.2029,1.0000,0.0905,0.0905,30,"Light(0.262)"
78,2,2,13197181.6481,64.3325,25707536.2002,28563.9291,1.0000,0.0349,0.0349,21,"Light(0.127)"
78,2,3,204338.7235,5.0399,404005.6817,448.8952,1.0000,0.0374,0.0374,17,"Light(0.081)"
78,2,4,43555926.3210,67.3455,86643151.2693,96270.1681,1.0000,0.0396,0.0396,22,"Light(0.151)"
78,2,5,14328666.7741,35.2739,27952907.4830,31058.7861,1.0000,0.0817,0.0817,38,"Light(0.012)"
78,2,-1,78035278.7029,4334.0123,154007083.2211,171118.9814,0.0000,0.0000,0.0000,128,"PLOT_TOTAL"
79,0,1,312942365.7561,28131.1064,608133629.2981,675704.0326,1.0000,0.0000,0.0000,0,"Light(0.000)"
79,0,2,16.7626,480.4723,993.6704,1.1041,0.0110,0.0000,0.0000,0,"Light(0.000)"
79,0,3,0.8583,89.6670,180.6581,0.2007,0.0020,0.0000,0.0000,0,"Light(0.000)"
79,0,4,450.6332,794.2015,2494.5363,2.7717,0.0277,0.0000,0.0000,0,"Light(0.000)"
79,0,5,18.6106,863.5212,1762.8061,1.9587,0.0196,0.0000,0.0000,0,"Light(0.000)"
79,0,-1,312942852.6208,30358.9685,608139060.9689,675710.0677,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
79,1,1,176720524.7319,12612.9542,352684926.8758,391872.1410,1.0000,0.0000,0.0000,0,"Light(0.000)"
79,1,2,443.0005,202.4718,1269.8177,1.4109,0.0141,0.0000,0.0000,0,"Light(0.000)"
79,1,3,0.8583,5.0399,11.4039,0.0127,0.0001,0.0000,0.0000,0,"Light(0.000)"
79,1,4,2666.2583,182.8343,5726.9811,6.3633,0.0636,0.0000,0.0000,0,"Light(0.000)"
79,1,5,18.6106,35.2740,106.3115,0.1181,0.0012,0.0000,0.0000,0,"Light(0.000)"
79,1,-1,176723653.4596,13038.5741,352692041.3900,391880.0460,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
79,2,1,6979725.5257,4162.0205,13737214.8029,15263.5720,1.0000,0.0000,0.0000,0,"Drought(0.000)"
79,2,2,13865062.8576,64.3325,27062373.1707,30069.3035,1.0000,0.0260,0.0260,12,"Light(0.099)"
79,2,3,152230.3008,5.0399,356579.1040,396.1990,1.0000,0.0297,0.0297,10,"Light(0.034)"
79,2,4,44846366.7360,67.3455,88402427.7480,98224.9197,1.0000,0.0319,0.0319,22,"Light(0.099)"
79,2,5,14453422.8536,35.2739,28782160.1756,31980.1780,1.0000,0.0395,0.0395,20,"Light(0.000)"
79,2,-1,80296808.2737,4334.0123,158340755.0013,175934.1722,0.0000,0.0000,0.0000,64,"PLOT_TOTAL"
80,0,1,325068034.7225,28131.1064,638066662.6915,708962.9585,1.0000,0.0000,0.0000,0,"Light(0.000)"
80,0,2,16.8199,480.4723,994.5272,1.1050,0.0111,0.0000,0.0000,0,"Light(0.000)"
80,0,3,0.2152,89.6670,180.4074,0.2005,0.0020,0.0000,0.0000,0,"Light(0.000)"
80,0,4,451.8579,794.2015,2490.8941,2.7677,0.0277,0.0000,0.0000,0,"Light(0.000)"
80,0,5,17.3258,863.5212,1762.9788,1.9589,0.0196,0.0000,0.0000,0,"Light(0.000)"
80,0,-1,325068520.9412,30358.9685,638072091.4989,708968.9906,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
80,1,1,177946845.1983,12612.9542,354692595.8387,394102.8843,1.0000,0.0000,0.0000,0,"Light(0.000)"
80,1,2,444.5155,202.4718,1292.4595,1.4361,0.0144,0.0000,0.0000,0,"Light(0.000)"
80,1,3,0.2152,5.0399,11.1532,0.0124,0.0001,0.0000,0.0000,0,"Light(0.000)"
80,1,4,2673.5045,182.8343,5705.4314,6.3394,0.0634,0.0000,0.0000,0,"Light(0.000)"
80,1,5,17.3258,35.2740,106.4843,0.1183,0.0012,0.0000,0.0000,0,"Light(0.000)"
